6203	24) Line 273: “…the asymmetric N–H bonding of ammonium ion in PDADMAC molecules…” -> There are no N–H bonds in PDADMAC. The reasoning should be revised and corrected .	{"156, 165, ACTION","144, 151, ACTION","134, 140, MODAL","120, 133, CONTENT","111, 118, LOCATION","98, 107, CONTENT","91, 97, ACTION","14, 81, LOCATION","4, 12, LOCATION"}
6204	25) Figure 9:“lines are results of two-step adsorption model” -> What method/software was used for the curve fitting?	{"4, 12, LOCATION","70, 116, CONTENT","65, 69, TRIGGER","13, 61, LOCATION"}
6205	26) Either (preferably) the product form of units (V cm-1) or the quotient form (g/L) should be used  consistently throughout the whole manuscript.	{"96, 100, ACTION","28, 58, CONTENT","65, 85, CONTENT","86, 92, MODAL","136, 146, LOCATION","4, 10, TRIGGER"}
6206	27) Further details are needed for the preparation of the solutions having different pH. How was the pH measured, and how accurate the given pH values are? Which buffers were used?	{"156, 161, TRIGGER","162, 179, CONTENT","4, 19, CONTENT","24, 30, ACTION","35, 87, CONTENT","89, 92, TRIGGER","97, 112, CONTENT","118, 121, TRIGGER","122, 154, CONTENT"}
6207	The manuscript by Chun and co-workers describes a fouling and scaling study on FO membranes. There is a need for such research and the obtained results are of interest to a broad audience working in water purification, and membranes. The topic fits well within the scope of the journal. The experimental description is good and the results are clearly presented. However, there are several minor and major issues that must be addressed  prior to further consideration.	{"382, 412, CONTENT","418, 422, MODAL","426, 435, ACTION","4, 14, LOCATION","363, 370, TRIGGER"}
6208	1, At the beginning of the manuscript, a tale should be added  that describes the properties and fabrication of each membrane. Currently the first table is table 1, which already refers to TFC-1 and TFC-2 without any previous tabulated information about these membranes.	{"217, 269, CONTENT","205, 213, ACTION","199, 204, LOCATION","10, 37, LOCATION","46, 52, MODAL","39, 45, CONTENT","56, 61, ACTION","68, 125, CONTENT","156, 163, LOCATION","189, 194, LOCATION"}
6209	2, The main text under the ‘results and discussion’ is unnecessarily wordy. Shorten the text and minimize the discussion and reference to literature in this section as the ‘results and discussion’ should focus on the results obtained by the authors. In some cases it is difficult to understand whether the findings are original, or already reported in the literature.	{"76, 83, ACTION","332, 366, CONTENT","302, 327, CONTENT","294, 301, TRIGGER","270, 293, ACTION","210, 248, CONTENT","204, 209, ACTION","197, 203, MODAL","172, 196, LOCATION","157, 164, LOCATION","125, 148, ACTION","106, 120, LOCATION","97, 105, ACTION","84, 92, LOCATION","329, 331, TRIGGER","55, 74, ACTION","27, 51, LOCATION"}
6210	3, A similar study was done on RO detailing the combined organic fouling and inorganic scaling of membranes, which should be mentioned , and the main differences and similarities with FO highlighted (10.1021/acs.est.8b02194).	{"125, 134, ACTION","145, 186, CONTENT","187, 198, ACTION","200, 223, CONTENT","5, 18, CONTENT","115, 121, MODAL","31, 107, CONTENT"}
6211	4, Instead of the ambiguous x/y formatting of the units, use the IUPAC recommended x y^-1 throughout the text and the figures and tables.	{"65, 89, CONTENT","28, 55, CONTENT","105, 109, LOCATION","118, 125, LOCATION","130, 136, LOCATION","57, 60, ACTION"}
6212	5, Figure 3 appears multiple times in the manuscript.	{"12, 34, ACTION","42, 52, LOCATION","3, 11, LOCATION"}
6213	6, Recent diverse approaches on antifouling examples should be briefly mentioned  in the introduction (electrochemical 10.1021/acsapm.9b00087, graphene 10.1016/j.memsci.2020.118007, pillars 10.1021/acsanm.9b01942, sepiolite 10.1021/acssuschemeng.9b02025).	{"53, 59, MODAL","71, 80, ACTION","89, 101, LOCATION","103, 253, CONTENT","3, 52, CONTENT"}
6214	7, The ‘conclusion’ section needs to be improved by adding quantitative statements about the main research findings as the text is currently too vague.	{"40, 48, ACTION","7, 27, LOCATION","28, 33, MODAL","59, 115, CONTENT","123, 127, LOCATION","141, 150, ACTION"}
6215	8, The authors should add a brief discussion on the limitations and drawbacks of the proposed methodologies. Some thoughts on further work and the possibility of using DoE and AI for such investigations should be mentioned .	{"22, 25, ACTION","126, 138, LOCATION","203, 209, MODAL","213, 222, ACTION","48, 107, CONTENT","15, 21, MODAL","143, 202, CONTENT"}
6216	The manuscript entitled“Ferroportin-hepcidin axis in prepubertal obese children with sufficient daily iron intake” presents  interesting issue, but the study itself has a number of serious limitations, significantly decreasing the quality of the study and reducing the possibility to conclude.	{"4, 14, LOCATION","144, 147, TRIGGER","23, 114, LOCATION","169, 200, CONTENT"}
6219	It seems, that Authors are not fluent English speakers as some sentences are hard to follow and some grammar issues must be corrected  (e.g. line 52 it should be“known”).The manuscript should be corrected  by native English speaker or maybe by the professional agency.	{"185, 191, MODAL","161, 168, CONTENT","141, 148, LOCATION","124, 133, ACTION","116, 120, MODAL","101, 115, CONTENT","77, 91, ACTION","195, 204, ACTION","174, 184, LOCATION"}
6220	The manuscript is shabbily prepared (e.g. formatting – descriptions under tables, typestyle – line 161, etc.)	{"94, 102, LOCATION","82, 91, CONTENT","42, 52, CONTENT","55, 80, LOCATION","15, 35, ACTION","4, 14, LOCATION"}
6221	Authors should avoid personal description (e.g.“we determined”) and instead use less personal phrases (e.g.“it was determined”).	{"80, 127, CONTENT","8, 14, MODAL","15, 41, ACTION","47, 62, LOCATION","76, 79, ACTION"}
6222	The study should be justified  – in the first sentence Authors should indicate the background	{"10, 16, MODAL","40, 54, LOCATION","63, 69, MODAL","0, 9, CONTENT","70, 78, ACTION","20, 29, ACTION","83, 93, CONTENT"}
6223	Lines 18-19 – more specific information needed	{"0, 11, LOCATION","14, 39, CONTENT","40, 46, ACTION"}
6224	Lines 19-23 – it should be mentioned what situation was observed  in the control group	{"27, 36, ACTION","17, 23, MODAL","0, 11, LOCATION","37, 86, CONTENT"}
6225	Lines 23-25 – the conclusion must be more general – the fact, that there was no anemia in the studied group is not conclusion but the result	{"108, 114, ACTION","126, 129, TRIGGER","134, 140, LOCATION","115, 125, LOCATION","77, 107, CONTENT","34, 49, ACTION","29, 33, MODAL","18, 28, LOCATION","0, 11, LOCATION"}
6226	Authors should carefully complete their references in this section, as for a number of information the references are lacking (e.g. lines 46-49)	{"25, 33, ACTION","40, 50, CONTENT","54, 66, LOCATION","75, 98, CONTENT","103, 113, LOCATION","114, 125, ACTION","8, 14, MODAL","132, 143, LOCATION"}
6227	While indicating the risk groups of iron deficiency anemia, Authors must consult the reliable references, as it is not true, that“problem concerns especially children and adolescents”, as two main risk target groups are preschool children and young women, not adolescents – it must be corrected  (see documents of WHO: http://www.who.int/nutrition/publications/micronutrients/anaemia_iron_deficiency/en/ and consult the Global Targets 2025 document: http://www.who.int/nutrition/global-target-2025/en/)	{"285, 294, ACTION","73, 80, ACTION","297, 501, CONTENT","68, 72, MODAL","81, 104, CONTENT","112, 123, ACTION","129, 183, LOCATION","188, 271, CONTENT","277, 281, MODAL"}
6228	Lines 51-63 – while defining the situation in overweight ones, Authors should indicate if in normal body weight/ malnourished ones there are similar observations or not	{"0, 11, LOCATION","71, 77, MODAL","78, 86, ACTION","87, 168, CONTENT"}
6229	As both groups were recruited from ones“seeking dietary counselling”, the control group is not a“real” control group, as probably a number of other diet-related problems is observed for participants from the group. This group must be described  in details – what was the reason for seeking dietary counselling – any food products reluctances or avoidances? any acute medical conditions?	{"267, 309, CONTENT","39, 68, LOCATION","70, 87, CONTENT","215, 225, CONTENT","226, 230, MODAL","234, 243, ACTION","258, 262, TRIGGER","312, 315, TRIGGER","315, 355, CONTENT","357, 360, TRIGGER","361, 385, CONTENT"}
6230	The age of the groups should be explained  – why the age group of 5-9 years (?) old ones was chosen? What was the age inclusion criteria? Were there any?	{"138, 142, TRIGGER","143, 152, CONTENT","22, 29, MODAL","0, 21, CONTENT","32, 41, ACTION","45, 48, TRIGGER","49, 99, CONTENT","101, 105, TRIGGER","110, 136, CONTENT"}
6231	It seems, that there was a tendency towards difference between studied group and control one (p=0.06) – it is very serious limitation of the study and must be indicated  in this section	{"173, 185, LOCATION","150, 155, MODAL","44, 92, CONTENT","110, 146, CONTENT","94, 100, LOCATION","159, 168, ACTION"}
6232	Moreover, acute medical conditions were not among the exclusion criteria – it may have influenced the results	{"54, 72, LOCATION","10, 34, CONTENT","35, 43, ACTION","98, 109, CONTENT","82, 97, ACTION","78, 81, MODAL"}
6233	Lines 82-83 – it seems, that from 40 ones some were excluded – was it so? The number of excluded ones must be indicated	{"102, 106, MODAL","0, 11, LOCATION","74, 101, CONTENT","110, 119, ACTION"}
6234	Why some participants prepared 10-DR and others 14-DR? It must be specified	{"58, 62, MODAL","66, 75, ACTION","4, 53, CONTENT","0, 3, TRIGGER"}
6235	Why Authors decided to assess the consecutive days? The general methodology for the 3-DR requires the NON-consecutive days. Authors should get familiar with the reasons of recommending  non-consecutive ones – e.g. in the positions of NIH (https://dietassessmentprimer.cancer.gov/profiles/record/)	{"157, 206, CONTENT","0, 3, TRIGGER","139, 151, ACTION","214, 296, CONTENT","132, 138, MODAL","23, 50, CONTENT"}
6236	The methodology of nutritional data gathering must be precisely presented  (e.g. was there any structured form, was the record weighted, etc.)	{"64, 73, ACTION","81, 84, TRIGGER","91, 110, CONTENT","112, 115, TRIGGER","116, 135, CONTENT","0, 45, CONTENT","46, 50, MODAL"}
6237	It seems, that there are new Polish recommendations (published in 2017 - https://ncez.pl/aktualnosci/znowelizowane-normy-zywienia-2017) and maybe Authors are not familiar with them, as they stated, that they referred“current recommendations” while they referred ones published in 2012 (5 years older) – Authors must address the real current recommendations in their study (especially if the study was conducted in 2018), so they must get familiar with the document. Maybe there are also more recent recommendations (published in 2018?) - Authors must analyse the problem instead of referring  the old references	{"360, 371, LOCATION","559, 570, CONTENT","551, 558, ACTION","487, 535, CONTENT","546, 550, MODAL","433, 446, ACTION","429, 433, MODAL","324, 356, CONTENT","316, 323, ACTION","311, 315, MODAL","216, 241, LOCATION","154, 170, ACTION","25, 135, CONTENT","571, 578, TRIGGER","447, 464, CONTENT"}
6238	Authors must indicate if they applied EAR, RDA or AI values	{"22, 24, TRIGGER","13, 21, ACTION","8, 12, MODAL","30, 59, CONTENT"}
6239	Part 2.4. – the number of repetitions for the assessments must be specified	{"0, 9, LOCATION","66, 75, ACTION","58, 62, MODAL","12, 57, CONTENT"}
6240	Line 113 –“other” – must be specified	{"0, 8, LOCATION","28, 37, ACTION","20, 24, MODAL","10, 17, LOCATION"}
6241	Instead of interquartile range the minimum and maximum should be presented  (or should be added  to existing 25th and 75th)	{"90, 95, ACTION","65, 74, ACTION","55, 61, MODAL","31, 54, CONTENT","11, 30, LOCATION","77, 79, TRIGGER","100, 122, LOCATION","80, 86, MODAL"}
6242	What do Authors mean by“graphical inspections”? – the methodology of normality assessment should be described  (as it seems that two independent methods were applied) and the reference is needed	{"171, 184, CONTENT","0, 5, TRIGGER","23, 46, LOCATION","50, 89, CONTENT","90, 96, MODAL","100, 109, ACTION","188, 194, ACTION"}
6243	Instead of interquartile range the minimum and maximum should be presented  (or should be added  to existing 25th and 75th)	{"80, 86, MODAL","11, 30, LOCATION","31, 54, CONTENT","55, 61, MODAL","65, 74, ACTION","77, 79, TRIGGER","90, 95, ACTION","100, 122, LOCATION"}
6244	The descriptions under tables should be properly formatted	{"30, 36, MODAL","49, 58, ACTION","4, 29, LOCATION"}
6245	Why Authors did not calculate the individual energy intake recommendation? Is it not recommended in Poland? Why? Must be changed or justified  in the Materials and Methods Section	{"12, 73, CONTENT","75, 106, CONTENT","121, 128, ACTION","132, 141, ACTION","150, 179, LOCATION","113, 117, MODAL","107, 111, TRIGGER","0, 3, TRIGGER"}
6246	The whole discussion must be corrected  accordingly while Authors should address all the problems in their study and indicate them as a limitations. Moreover, with such a major limitations Authors must conclude carefully and do not indicate the strong statements.	{"21, 25, MODAL","10, 20, LOCATION","126, 147, CONTENT","241, 262, CONTENT","225, 240, ACTION","202, 210, ACTION","197, 201, MODAL","171, 188, CONTENT","117, 125, ACTION","81, 112, CONTENT","73, 80, ACTION","66, 72, MODAL","29, 38, ACTION"}
6247	The conclusions must be corrected as indicated  above (see: abstract)	{"24, 33, ACTION","4, 15, LOCATION","16, 20, MODAL","60, 68, LOCATION","55, 58, ACTION"}
6248	Must be specified	{"8, 17, ACTION","0, 4, MODAL"}
6249	1. Informal expressions and wording should be avoided , e.g. quite high, very close, we want	{"85, 92, LOCATION","36, 42, MODAL","3, 35, CONTENT","61, 71, LOCATION","73, 83, LOCATION","46, 53, ACTION"}
6250	2. Abbreviations such as H/M should not be used  without revealing what they stand for.	{"29, 35, MODAL","36, 47, ACTION","25, 28, LOCATION","3, 16, CONTENT","49, 86, CONTENT"}
6251	3. The typical elemental composition of inorganic membrane for hydrogen purification should be mentioned  and references. How does that compare to the system selected by the authors (Ni, Nb, Zr, Ta, B)? A more thorough analysis of the literature should be carried out and summarized  in a table.	{"3, 84, CONTENT","85, 91, MODAL","122, 125, TRIGGER","203, 245, CONTENT","136, 201, CONTENT","110, 120, ACTION","95, 104, ACTION","246, 252, MODAL","256, 267, ACTION","272, 282, ACTION","289, 294, LOCATION"}
6252	4. H+ atoms should ready H+ ions.	{"25, 32, CONTENT","3, 11, LOCATION","12, 18, MODAL","19, 24, ACTION"}
6253	5. Since the price for Ni, Co, Nb and Zr are given, the price of Pd (by the same source/supplier) should be mentioned  as well.	{"108, 117, ACTION","98, 104, MODAL","52, 97, CONTENT","9, 18, CONTENT","41, 50, ACTION"}
6254	6. Alternative solutions, i.e. polymer-based membranes, need to be mentioned, and their extensive limitations should be stressed  to justify the importance of inorganic membranes.	{"130, 178, CONTENT","3, 54, CONTENT","56, 60, MODAL","67, 76, ACTION","82, 109, CONTENT","110, 116, MODAL","120, 128, ACTION"}
6255	7. The results and discussion section contains experimental details that should only be mentioned under the experimental section of the manuscript, e.g. temperature scanning rate, argon purging rate. Experimental descriptions should be limited  to the experimental section and the results and discussion section to the presentation and discussion of results.	{"6, 14, LOCATION","19, 37, LOCATION","47, 67, CONTENT","73, 79, MODAL","88, 97, ACTION","108, 128, LOCATION","135, 146, LOCATION","153, 198, CONTENT","200, 225, CONTENT","226, 232, MODAL","236, 243, ACTION","315, 357, CONTENT","293, 311, LOCATION","281, 288, LOCATION","252, 272, LOCATION"}
6256	8. The cause of the large hysteresis should be explained . Is it generally observed or specific to this membrane?	{"3, 36, CONTENT","37, 43, MODAL","47, 56, ACTION","59, 61, TRIGGER","62, 112, CONTENT"}
6257	9. How was the boron content of the membrane controlled? What was the rationale behind the selection of boron content in the membrane? Could the boron content be further increased to achieve a further improved hydrogen solubility? What is the upper limit of the boron content? The same thoughts should be elaborated  for the Zr content.	{"305, 315, ACTION","317, 335, CONTENT","3, 6, TRIGGER","7, 55, CONTENT","57, 61, TRIGGER","62, 133, CONTENT","135, 140, TRIGGER","141, 229, CONTENT","231, 235, TRIGGER","236, 275, CONTENT","277, 294, CONTENT","295, 301, MODAL"}
6258	10. It was concluded that the membranes are not brittle. How was the brittleness of the membrane evaluated?	{"61, 106, CONTENT","57, 60, TRIGGER"}
6259	11. The experimental section on the membrane preparation should explain how the experimental conditions are controlled and selected to obtain either crystalline or amorphous membranes.	{"64, 71, ACTION","57, 63, MODAL","32, 56, CONTENT","8, 28, LOCATION","72, 183, CONTENT"}
6260	The manuscript entitled „Sustainable Method Using Filtering Techniques for a Fermentation Process State Estimation” presents interesting issue, but some areas must be corrected .	{"148, 158, CONTENT","144, 147, TRIGGER","159, 163, MODAL","4, 14, LOCATION","24, 115, LOCATION","167, 176, ACTION"}
6261	The major problem with the presented manuscript is associated with the fact, that Author presents a kind of technical report only, that is not prepared according to the commonly applied rules for scientific paper. Author must be aware that even if he has interesting  idea and valuable results, he can not just present them without a proper justification, discussion, and conclusions. The contribution valuable for readers must be presented  in a proper form – according to the generally applied scheme of the scientific paper. Without it, it is just a technical report from the study and should not be published .	{"431, 440, ACTION","385, 422, CONTENT","298, 318, ACTION","221, 225, MODAL","334, 383, CONTENT","226, 234, ACTION","37, 47, LOCATION","474, 526, CONTENT","423, 427, MODAL"}
6262	Author tried to justify the study extensively (lines 8-14) – the information should be reduced  to 1-2 sentences associated directly with the study that was conducted	{"87, 94, ACTION","99, 166, CONTENT","47, 57, LOCATION","61, 76, CONTENT","77, 83, MODAL"}
6263	Author should properly formulate the aim of the study (e.g. “The aim of the study was…”)	{"37, 53, LOCATION","23, 32, ACTION","7, 13, MODAL","60, 87, CONTENT"}
6264	Author must present specific results of the study – e.g. estimation errors for the applied estimations	{"7, 11, MODAL","12, 19, ACTION","20, 49, CONTENT","57, 102, CONTENT"}
6265	Author must present any specific conclusions from the conducted study	{"7, 11, MODAL","12, 19, ACTION","20, 69, CONTENT"}
6266	Author should properly arrange their Introduction to justify in convincing  way the aim of the study. For the time being, Introduction seems rather to be a set of random information that are not associated with each other.	{"80, 100, CONTENT","122, 134, LOCATION","53, 60, ACTION","37, 49, LOCATION","23, 30, ACTION","7, 13, MODAL"}
6267	Authors should present what is already known in the area and what are the “gaps” in the existing knowledge in order to present that the study that was planned was important for the area.	{"15, 22, ACTION","23, 106, CONTENT","8, 14, MODAL"}
6268	Authors should properly use the references in this section – they should refer the presented information with the properly chosen literature. In the prese4nt version of the manuscript there are whole paragraphs with no references at all (e.g. lines 27-35).	{"66, 72, MODAL","73, 78, ACTION","79, 140, CONTENT","173, 183, LOCATION","200, 210, LOCATION","216, 236, CONTENT","243, 254, LOCATION","24, 27, ACTION","8, 14, MODAL","28, 42, CONTENT","46, 58, LOCATION"}
6269	Authors should avoid multiple references for one simple information – it the current version of their manuscript even for very simple information (e.g. „ In recent years, the number of projects, protocols, and tools assigned to the promotion of sustainability in the industry has increased” – very general sentence which is not needed in this section at all), Authors include numerous references (as for this sentence – five of them: [8-12]). The number of such references should be reduced  – here and in other sentences.	{"21, 67, CONTENT","8, 14, MODAL","15, 20, ACTION","102, 112, LOCATION","152, 290, LOCATION","343, 350, LOCATION","324, 334, ACTION","376, 395, CONTENT","404, 417, LOCATION","434, 440, LOCATION","443, 472, CONTENT","473, 479, MODAL","483, 490, ACTION","494, 498, LOCATION","506, 521, LOCATION","293, 314, CONTENT"}
6270	Authors should not present in this section information about the manuscript (e.g. “This research paper has three sections.”)	{"30, 42, LOCATION","8, 14, MODAL","43, 75, CONTENT","82, 123, LOCATION","15, 26, ACTION"}
6271	Lines 84-93 – either should not be presented  in this section, or should not be presented  in the manuscript	{"63, 65, TRIGGER","66, 72, MODAL","73, 89, ACTION","98, 108, LOCATION","14, 20, TRIGGER","0, 11, LOCATION","21, 27, MODAL","28, 44, ACTION","49, 61, LOCATION"}
6272	In this section Author presented a number of equations, but did not present in fact what in fact was done by him.	{"56, 59, TRIGGER","60, 75, ACTION","97, 112, CONTENT","3, 15, LOCATION"}
6273	Author should present this section with the necessary details to be reproducible for other authors.	{"14, 21, ACTION","22, 34, LOCATION","40, 98, CONTENT","7, 13, MODAL"}
6274	Figure 1 – should not be presented  as a figure, but in the regular text.	{"11, 17, MODAL","18, 34, ACTION","39, 47, CONTENT","68, 72, LOCATION","49, 52, TRIGGER","0, 8, LOCATION"}
6275	Author may include sub-sections to this section to present information in an organized way.	{"11, 18, ACTION","19, 31, CONTENT","35, 47, LOCATION","7, 10, MODAL"}
6276	Results and Discussion:	{"0, 22, LOCATION"}
6277	This section does not present discussion at all – there is even no single reference	{"0, 12, LOCATION","13, 29, ACTION","30, 40, CONTENT","64, 83, ACTION"}
6278	The results are presented shabbily – it is even hard to guess what did Author do and what results did he observed	{"62, 66, TRIGGER","85, 89, TRIGGER","90, 113, CONTENT","0, 11, CONTENT","16, 34, ACTION","67, 80, CONTENT"}
6279	Author should briefly formulate the conclusions from the conducted study	{"7, 13, MODAL","32, 47, LOCATION","22, 31, ACTION"}
6280	Author should include adequate references, while self-citations should be avoided , as they are not adequate (3 of 22 references – 14% are the own references by Author)	{"64, 70, MODAL","7, 13, MODAL","22, 41, CONTENT","49, 63, CONTENT","74, 81, ACTION","14, 21, ACTION"}
6281	The manuscript evaluates the treatment of wastewater in China over the period 2011-2015. It uses a statistical model (Directional Distance Function) to determine the efficiency of inputs and outputs such as GDP, wastewater and expense efficiency. The study is comprehensive; drawing conclusions from data gathered over 31 different regions across China. Based on their findings, the authors give critical recommendations about actions which could be taken. The article fits well into the scope of Applied Sciences and could be further considered  for publication after major alterations.	{"4, 14, LOCATION"}
6282	1. When stating the input and output variables in Table 1, the authors should explain the parentheses/units and what these refer to (e.g. Population (10,000 persons)). These units on all efficiencies should be made clear before the explanations that follow in Section 4.2.	{"210, 220, ACTION","50, 57, LOCATION","138, 165, LOCATION","71, 77, MODAL","78, 85, ACTION","86, 107, CONTENT","112, 116, TRIGGER","117, 131, CONTENT","260, 271, LOCATION","200, 206, MODAL","168, 199, CONTENT"}
6283	2. The presentation of data tables should be made neater before publication. As some tables’ present data for 31 regions, these contain lots of information and appear cluttered. The authors could separate regions by gridlines in the tables, making it easier for the reader to visualise.	{"233, 239, LOCATION","205, 225, CONTENT","196, 204, ACTION","190, 195, MODAL","85, 91, LOCATION","45, 49, ACTION","35, 41, MODAL","57, 75, CONTENT","23, 34, LOCATION"}
6284	3. Table 8 should be restructured . It can be seen the heading Rank is sometimes spread over two rows. This appears untidy and should be corrected  prior to publication.	{"103, 107, CONTENT","51, 101, CONTENT","21, 33, ACTION","11, 17, MODAL","137, 146, ACTION","3, 10, LOCATION","127, 133, MODAL"}
6285	4. For all of the efficiency graphs (Figures 1 – 6), showing average values of various inputs and outputs, each data point should contain standard deviation (or error bars) about these mean values for each year. These would make the figures more information rich and give an idea to the reader regarding  the spread of results about the mean. It should also be stated explicitly how these errors were calculated. As the study is based on a theoretical model, the more statistical analysis that can be presented  in the figures would be beneficial to the manuscript.	{"107, 122, CONTENT","123, 129, MODAL","459, 488, CONTENT","138, 210, CONTENT","361, 367, ACTION","379, 382, TRIGGER","383, 411, CONTENT","233, 240, LOCATION","346, 352, MODAL","130, 137, ACTION","493, 497, MODAL","501, 510, ACTION","519, 526, LOCATION","554, 564, LOCATION","37, 50, LOCATION","18, 35, LOCATION"}
6286	5. In Section 4.2.2, the author(s) make statements such as: The COD of all regions are all above 0.6534. The author(s) should provide some benchmark values, putting these results into context as to what constitutes a good efficiency score. This could be done by referencing existing literature or modelling  efficiency scores over the previous 10 years in China for comparison. This would help the reader to immediately determine the performance of wastewater treatment compared to similar works.	{"244, 250, MODAL","308, 361, CONTENT","297, 306, ACTION","274, 293, CONTENT","262, 273, ACTION","6, 19, LOCATION","60, 103, LOCATION","119, 125, MODAL","126, 133, ACTION","139, 238, CONTENT","251, 258, ACTION"}
6287	6. Recent efforts on the wastewater treatment area in China should be acknowledged : Water Res., 2018, 130, 38-46; J. Hazard. Mater., 2018, 354, 81-90.	{"70, 82, ACTION","3, 59, CONTENT","60, 66, MODAL","85, 150, CONTENT"}
6288	7. The author(s) are inconsistent in describing the efficiencies. For example in Section 4.2.2 the author(s) state 0.6556 and 7438. The efficiencies should have a maximum value of 1 and these misquotations of results in the text should be corrected  prior to publication.	{"132, 148, CONTENT","81, 94, LOCATION","115, 121, LOCATION","126, 130, LOCATION","149, 155, MODAL","156, 160, ACTION","161, 181, CONTENT","192, 216, CONTENT","224, 228, LOCATION","229, 235, MODAL","239, 248, ACTION"}
6289	8. In Table 2, it should be made clearer how the Rate (%) is determined (bottom row). It is unclear whether this refers to the duration over which this rate is determined. This should be described  in the table or main body of the text.	{"100, 170, CONTENT","6, 13, LOCATION","18, 24, MODAL","28, 40, ACTION","41, 44, TRIGGER","45, 84, CONTENT","172, 176, CONTENT","177, 183, MODAL","187, 196, ACTION","204, 210, LOCATION","214, 223, LOCATION","89, 99, ACTION","231, 235, LOCATION"}
6290	9. Given the global trend toward sustainable solutions, the authors should write a short paragraph in the introduction, and mention the importance and need for sustainable solutions for various applications among them water treatment, and give some diverse examples such desalination (Green Chem., 2018, 20, 3689-3695); wastewater treatment (Green Chem., 2015, 17, 5196-5205); water management (J. Clean. Product., 2018, 172, 786-794); catalysis (ACS Catal., 2018, 8, 7430-7438); extraction (J. Clean. Product., 2018, 181, 574-583).	{"132, 233, CONTENT","244, 531, CONTENT","239, 243, ACTION","67, 74, MODAL","75, 80, ACTION","81, 98, CONTENT","105, 118, LOCATION","124, 131, ACTION"}
6291	10. The author(s) frequently refer to the‘5-Year Plan’ throughout the text. It should be stated what this refers to in the introduction, outlining the goals and origin of the plan. For readers outside of China, this is not immediately clear upon reading the article.	{"123, 135, LOCATION","89, 95, ACTION","79, 85, MODAL","70, 74, LOCATION","41, 54, LOCATION","147, 179, CONTENT","137, 146, ACTION"}
6292	The manuscript entitled „ Consumption of ultra-processed foods and nutritional profile in a health promotion service of Brazilian primary care” presents interesting issue, but some areas must be corrected . Unfortunately Authors still did not correct the problems which I indicated in my previous review.	{"195, 204, ACTION","187, 191, MODAL","176, 186, CONTENT","172, 175, TRIGGER","24, 143, LOCATION","4, 14, LOCATION","235, 250, ACTION","251, 263, CONTENT"}
6293	Authors should prepare their manuscript according  to the instructions for authors (e.g. References Section)	{"8, 14, MODAL","15, 22, ACTION","29, 39, LOCATION","54, 82, CONTENT","89, 107, LOCATION"}
6294	There are numerous methodological problems (see above) – they must be either soled or extensively discussed  in the manuscript.	{"86, 107, ACTION","10, 42, CONTENT","77, 82, ACTION","70, 76, TRIGGER","116, 126, LOCATION","62, 66, MODAL","44, 47, ACTION"}
6295	Authors improperly conducted their statistical analysis – they should use appropriate statistical test based on the distribution and analyse exact data which are presented in tables.	{"74, 128, CONTENT","133, 140, ACTION","141, 157, CONTENT","175, 181, LOCATION","63, 69, MODAL","70, 73, ACTION"}
6296	Authors did not take into account the normality of distribution – it should be verified and defined and afterwards data presentation and statistical tests should be based  on the distribution.	{"92, 99, ACTION","69, 75, MODAL","79, 87, ACTION","34, 63, CONTENT","8, 33, ACTION","115, 154, CONTENT","155, 161, MODAL","165, 170, ACTION"}
6297	For normally distributed data if Authors should present mean and SD, while for other – median, min and max values.	{"56, 67, CONTENT","41, 47, MODAL","4, 29, LOCATION","87, 113, CONTENT","48, 55, ACTION"}
6298	The indicated problems should be reflected  in the discussion – all of them.	{"23, 29, MODAL","51, 61, LOCATION","33, 42, ACTION","0, 22, CONTENT"}
6299	The manuscript details the fabrication, characterisation and some performance tests of dopamine-based FO membranes. The work has some novelty and potential impact. The topic is of interest to a broad audience. However, whether the manuscript fits within the scope of the journal is questionable. The manuscript is well-written and organized. The following technical issues need to be addressed:	{"342, 372, CONTENT","373, 377, MODAL","4, 14, LOCATION","384, 393, ACTION","210, 217, TRIGGER"}
6300	1. Only 0.3 wt% DA was present in the membrane? The authors should also quantify the amount of the DA used during  the membrane preparation and express its incorporation into the membrane. It seems that most of the DA remains in solution and does not for part of the membrane. In this case the problem of lack of sustainability should be mentioned  in the manuscript.	{"328, 334, MODAL","338, 347, ACTION","3, 46, CONTENT","60, 66, MODAL","72, 80, ACTION","356, 366, LOCATION","81, 139, CONTENT","144, 151, ACTION","152, 187, CONTENT","290, 327, CONTENT"}
6301	2. The experimental description for the TFC membrane (section 2.3) is not clearly explained. A table should be included  with all the components and relevant information for each membrane. The wt% does not add up to 100.	{"197, 212, ACTION","101, 107, MODAL","213, 219, CONTENT","111, 119, ACTION","70, 91, ACTION","54, 65, LOCATION","3, 52, CONTENT","93, 100, CONTENT","126, 187, CONTENT","193, 196, LOCATION"}
6302	3. The abstract and the conclusion sections read the same. They should be rewritten, the abstract should not contain conclusions.	{"7, 15, LOCATION","117, 128, CONTENT","105, 116, ACTION","98, 104, MODAL","89, 97, LOCATION","74, 83, ACTION","64, 70, MODAL","59, 63, CONTENT","24, 43, LOCATION"}
6303	4. The figures are very difficult to see and some of the text, especially the legend is not legible at all; they should all be enlarged.	{"127, 135, ACTION","7, 14, LOCATION","19, 40, ACTION","57, 61, LOCATION","78, 84, LOCATION","88, 99, ACTION","108, 112, CONTENT","113, 119, MODAL"}
